{'id': 13089, 'gender': 'male', 'income': 'high', 'age': 53, 'merchantId': 2, 'loc_address': '8625', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15744, 'gender': 'male', 'income': 'low', 'age': 33, 'merchantId': 2, 'loc_address': '37264', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15097, 'gender': 'female', 'income': 'low', 'age': 55, 'merchantId': 2, 'loc_address': '792', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17604, 'gender': 'female', 'income': 'high', 'age': 48, 'merchantId': 2, 'loc_address': '6387', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16433, 'gender': 'female', 'income': 'medium', 'age': 28, 'merchantId': 2, 'loc_address': '54177', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 18240, 'gender': 'male', 'income': 'high', 'age': 51, 'merchantId': 2, 'loc_address': '60749', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15825, 'gender': 'female', 'income': 'high', 'age': 45, 'merchantId': 2, 'loc_address': '5996', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 18095, 'gender': 'female', 'income': 'low', 'age': 29, 'merchantId': 2, 'loc_address': '59733', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12902, 'gender': 'female', 'income': 'medium', 'age': 22, 'merchantId': 2, 'loc_address': '85866', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12659, 'gender': 'female', 'income': 'high', 'age': 53, 'merchantId': 2, 'loc_address': '21250', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 18042, 'gender': 'female', 'income': 'medium', 'age': 29, 'merchantId': 2, 'loc_address': '16351', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15733, 'gender': 'male', 'income': 'high', 'age': 22, 'merchantId': 2, 'loc_address': '63558', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16214, 'gender': 'male', 'income': 'high', 'age': 31, 'merchantId': 2, 'loc_address': '47677', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13061, 'gender': 'female', 'income': 'low', 'age': 39, 'merchantId': 2, 'loc_address': '27153', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16363, 'gender': 'female', 'income': 'high', 'age': 47, 'merchantId': 2, 'loc_address': '58296', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12519, 'gender': 'female', 'income': 'low', 'age': 48, 'merchantId': 2, 'loc_address': '73952', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15100, 'gender': 'male', 'income': 'medium', 'age': 21, 'merchantId': 2, 'loc_address': '84004', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17578, 'gender': 'male', 'income': 'low', 'age': 37, 'merchantId': 2, 'loc_address': '78456', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15888, 'gender': 'male', 'income': 'medium', 'age': 43, 'merchantId': 2, 'loc_address': '72273', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15042, 'gender': 'female', 'income': 'medium', 'age': 42, 'merchantId': 2, 'loc_address': '41291', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 18246, 'gender': 'male', 'income': 'medium', 'age': 54, 'merchantId': 2, 'loc_address': '4165', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13043, 'gender': 'female', 'income': 'low', 'age': 22, 'merchantId': 2, 'loc_address': '48673', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16239, 'gender': 'female', 'income': 'medium', 'age': 52, 'merchantId': 2, 'loc_address': '12807', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13147, 'gender': 'female', 'income': 'high', 'age': 49, 'merchantId': 2, 'loc_address': '49025', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13366, 'gender': 'female', 'income': 'high', 'age': 19, 'merchantId': 2, 'loc_address': '11615', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17415, 'gender': 'male', 'income': 'medium', 'age': 35, 'merchantId': 2, 'loc_address': '55187', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12450, 'gender': 'male', 'income': 'medium', 'age': 18, 'merchantId': 2, 'loc_address': '66777', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15327, 'gender': 'female', 'income': 'high', 'age': 54, 'merchantId': 2, 'loc_address': '19595', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15463, 'gender': 'male', 'income': 'low', 'age': 35, 'merchantId': 2, 'loc_address': '24522', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13645, 'gender': 'male', 'income': 'medium', 'age': 33, 'merchantId': 2, 'loc_address': '78557', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14218, 'gender': 'male', 'income': 'high', 'age': 27, 'merchantId': 2, 'loc_address': '17723', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14946, 'gender': 'female', 'income': 'low', 'age': 27, 'merchantId': 2, 'loc_address': '37867', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 18193, 'gender': 'male', 'income': 'low', 'age': 36, 'merchantId': 2, 'loc_address': '54276', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13739, 'gender': 'male', 'income': 'medium', 'age': 44, 'merchantId': 2, 'loc_address': '98812', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17877, 'gender': 'male', 'income': 'high', 'age': 47, 'merchantId': 2, 'loc_address': '65881', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12967, 'gender': 'male', 'income': 'low', 'age': 52, 'merchantId': 2, 'loc_address': '61677', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13390, 'gender': 'female', 'income': 'medium', 'age': 47, 'merchantId': 2, 'loc_address': '24140', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14195, 'gender': 'male', 'income': 'low', 'age': 22, 'merchantId': 2, 'loc_address': '44700', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16967, 'gender': 'female', 'income': 'medium', 'age': 50, 'merchantId': 2, 'loc_address': '36068', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15488, 'gender': 'male', 'income': 'medium', 'age': 46, 'merchantId': 2, 'loc_address': '8722', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16041, 'gender': 'female', 'income': 'medium', 'age': 48, 'merchantId': 2, 'loc_address': '45552', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17455, 'gender': 'female', 'income': 'high', 'age': 36, 'merchantId': 2, 'loc_address': '80159', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13845, 'gender': 'male', 'income': 'medium', 'age': 51, 'merchantId': 2, 'loc_address': '77706', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14618, 'gender': 'female', 'income': 'high', 'age': 50, 'merchantId': 2, 'loc_address': '40978', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14351, 'gender': 'male', 'income': 'low', 'age': 26, 'merchantId': 2, 'loc_address': '35624', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13132, 'gender': 'male', 'income': 'high', 'age': 39, 'merchantId': 2, 'loc_address': '4161', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16471, 'gender': 'male', 'income': 'low', 'age': 23, 'merchantId': 2, 'loc_address': '59749', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15942, 'gender': 'female', 'income': 'low', 'age': 43, 'merchantId': 2, 'loc_address': '5298', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17312, 'gender': 'male', 'income': 'high', 'age': 38, 'merchantId': 2, 'loc_address': '18273', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16135, 'gender': 'female', 'income': 'medium', 'age': 23, 'merchantId': 2, 'loc_address': '31761', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14393, 'gender': 'male', 'income': 'high', 'age': 21, 'merchantId': 2, 'loc_address': '90597', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16190, 'gender': 'male', 'income': 'high', 'age': 48, 'merchantId': 2, 'loc_address': '91327', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15565, 'gender': 'female', 'income': 'low', 'age': 19, 'merchantId': 2, 'loc_address': '9335', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15016, 'gender': 'female', 'income': 'low', 'age': 45, 'merchantId': 2, 'loc_address': '17632', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17531, 'gender': 'female', 'income': 'low', 'age': 42, 'merchantId': 2, 'loc_address': '26458', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15667, 'gender': 'female', 'income': 'low', 'age': 38, 'merchantId': 2, 'loc_address': '7778', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15774, 'gender': 'female', 'income': 'high', 'age': 27, 'merchantId': 2, 'loc_address': '58506', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15149, 'gender': 'female', 'income': 'high', 'age': 20, 'merchantId': 2, 'loc_address': '6997', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13296, 'gender': 'female', 'income': 'low', 'age': 36, 'merchantId': 2, 'loc_address': '89805', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14622, 'gender': 'male', 'income': 'high', 'age': 51, 'merchantId': 2, 'loc_address': '86741', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17969, 'gender': 'female', 'income': 'high', 'age': 52, 'merchantId': 2, 'loc_address': '36353', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16988, 'gender': 'male', 'income': 'high', 'age': 28, 'merchantId': 2, 'loc_address': '91590', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14271, 'gender': 'male', 'income': 'medium', 'age': 53, 'merchantId': 2, 'loc_address': '30084', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15363, 'gender': 'male', 'income': 'high', 'age': 44, 'merchantId': 2, 'loc_address': '85240', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14236, 'gender': 'female', 'income': 'high', 'age': 40, 'merchantId': 2, 'loc_address': '99127', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17163, 'gender': 'male', 'income': 'high', 'age': 29, 'merchantId': 2, 'loc_address': '23378', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17654, 'gender': 'female', 'income': 'high', 'age': 27, 'merchantId': 2, 'loc_address': '33213', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15904, 'gender': 'male', 'income': 'medium', 'age': 49, 'merchantId': 2, 'loc_address': '69979', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17871, 'gender': 'male', 'income': 'medium', 'age': 30, 'merchantId': 2, 'loc_address': '15352', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12430, 'gender': 'male', 'income': 'low', 'age': 30, 'merchantId': 2, 'loc_address': '78016', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14964, 'gender': 'female', 'income': 'low', 'age': 42, 'merchantId': 2, 'loc_address': '35132', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17044, 'gender': 'female', 'income': 'low', 'age': 25, 'merchantId': 2, 'loc_address': '59159', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13631, 'gender': 'female', 'income': 'low', 'age': 48, 'merchantId': 2, 'loc_address': '35311', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12402, 'gender': 'male', 'income': 'high', 'age': 28, 'merchantId': 2, 'loc_address': '3503', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16611, 'gender': 'female', 'income': 'low', 'age': 26, 'merchantId': 2, 'loc_address': '62362', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14962, 'gender': 'female', 'income': 'medium', 'age': 31, 'merchantId': 2, 'loc_address': '78633', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17128, 'gender': 'male', 'income': 'low', 'age': 28, 'merchantId': 2, 'loc_address': '77707', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12361, 'gender': 'male', 'income': 'low', 'age': 49, 'merchantId': 2, 'loc_address': '53439', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16451, 'gender': 'male', 'income': 'low', 'age': 43, 'merchantId': 2, 'loc_address': '55822', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12558, 'gender': 'female', 'income': 'high', 'age': 39, 'merchantId': 2, 'loc_address': '96965', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12427, 'gender': 'male', 'income': 'low', 'age': 21, 'merchantId': 2, 'loc_address': '89201', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12736, 'gender': 'female', 'income': 'medium', 'age': 18, 'merchantId': 2, 'loc_address': '54147', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15692, 'gender': 'male', 'income': 'high', 'age': 44, 'merchantId': 2, 'loc_address': '60443', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13763, 'gender': 'male', 'income': 'high', 'age': 35, 'merchantId': 2, 'loc_address': '66734', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15520, 'gender': 'female', 'income': 'low', 'age': 45, 'merchantId': 2, 'loc_address': '1791', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16647, 'gender': 'female', 'income': 'low', 'age': 55, 'merchantId': 2, 'loc_address': '56607', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17906, 'gender': 'female', 'income': 'high', 'age': 37, 'merchantId': 2, 'loc_address': '31547', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13928, 'gender': 'male', 'income': 'medium', 'age': 39, 'merchantId': 2, 'loc_address': '28205', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15844, 'gender': 'male', 'income': 'medium', 'age': 19, 'merchantId': 2, 'loc_address': '2239', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17538, 'gender': 'female', 'income': 'high', 'age': 40, 'merchantId': 2, 'loc_address': '25090', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14354, 'gender': 'female', 'income': 'medium', 'age': 43, 'merchantId': 2, 'loc_address': '62622', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14117, 'gender': 'female', 'income': 'medium', 'age': 29, 'merchantId': 2, 'loc_address': '36664', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14340, 'gender': 'male', 'income': 'high', 'age': 34, 'merchantId': 2, 'loc_address': '13309', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15275, 'gender': 'female', 'income': 'low', 'age': 44, 'merchantId': 2, 'loc_address': '64413', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13980, 'gender': 'female', 'income': 'high', 'age': 21, 'merchantId': 2, 'loc_address': '71596', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13874, 'gender': 'male', 'income': 'medium', 'age': 40, 'merchantId': 2, 'loc_address': '59973', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14829, 'gender': 'female', 'income': 'low', 'age': 46, 'merchantId': 2, 'loc_address': '73864', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14406, 'gender': 'male', 'income': 'low', 'age': 23, 'merchantId': 2, 'loc_address': '83735', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14427, 'gender': 'male', 'income': 'medium', 'age': 18, 'merchantId': 2, 'loc_address': '16424', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16582, 'gender': 'female', 'income': 'high', 'age': 39, 'merchantId': 2, 'loc_address': '88124', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17956, 'gender': 'male', 'income': 'high', 'age': 29, 'merchantId': 2, 'loc_address': '9274', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16792, 'gender': 'female', 'income': 'low', 'age': 54, 'merchantId': 2, 'loc_address': '39153', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13974, 'gender': 'male', 'income': 'medium', 'age': 23, 'merchantId': 2, 'loc_address': '52427', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 18133, 'gender': 'male', 'income': 'low', 'age': 50, 'merchantId': 2, 'loc_address': '11463', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14073, 'gender': 'female', 'income': 'high', 'age': 34, 'merchantId': 2, 'loc_address': '4764', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14624, 'gender': 'male', 'income': 'medium', 'age': 33, 'merchantId': 2, 'loc_address': '44857', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16808, 'gender': 'female', 'income': 'low', 'age': 44, 'merchantId': 2, 'loc_address': '2396', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15257, 'gender': 'female', 'income': 'medium', 'age': 36, 'merchantId': 2, 'loc_address': '31216', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16545, 'gender': 'female', 'income': 'medium', 'age': 27, 'merchantId': 2, 'loc_address': '24989', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15739, 'gender': 'female', 'income': 'high', 'age': 38, 'merchantId': 2, 'loc_address': '34331', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15279, 'gender': 'male', 'income': 'high', 'age': 24, 'merchantId': 2, 'loc_address': '15262', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14885, 'gender': 'female', 'income': 'high', 'age': 31, 'merchantId': 2, 'loc_address': '51835', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15909, 'gender': 'female', 'income': 'high', 'age': 32, 'merchantId': 2, 'loc_address': '10341', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14039, 'gender': 'male', 'income': 'high', 'age': 53, 'merchantId': 2, 'loc_address': '94310', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13514, 'gender': 'male', 'income': 'medium', 'age': 47, 'merchantId': 2, 'loc_address': '20115', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14609, 'gender': 'female', 'income': 'high', 'age': 54, 'merchantId': 2, 'loc_address': '95050', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 18167, 'gender': 'female', 'income': 'high', 'age': 51, 'merchantId': 2, 'loc_address': '3709', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14935, 'gender': 'female', 'income': 'medium', 'age': 47, 'merchantId': 2, 'loc_address': '26048', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15683, 'gender': 'male', 'income': 'medium', 'age': 23, 'merchantId': 2, 'loc_address': '692', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15664, 'gender': 'male', 'income': 'high', 'age': 27, 'merchantId': 2, 'loc_address': '1606', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13887, 'gender': 'male', 'income': 'high', 'age': 26, 'merchantId': 2, 'loc_address': '18758', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17475, 'gender': 'male', 'income': 'high', 'age': 46, 'merchantId': 2, 'loc_address': '81926', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17354, 'gender': 'male', 'income': 'low', 'age': 31, 'merchantId': 2, 'loc_address': '26918', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14483, 'gender': 'male', 'income': 'low', 'age': 20, 'merchantId': 2, 'loc_address': '66682', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16849, 'gender': 'female', 'income': 'high', 'age': 31, 'merchantId': 2, 'loc_address': '10006', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17506, 'gender': 'female', 'income': 'medium', 'age': 44, 'merchantId': 2, 'loc_address': '72941', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14280, 'gender': 'female', 'income': 'low', 'age': 45, 'merchantId': 2, 'loc_address': '18345', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15823, 'gender': 'male', 'income': 'low', 'age': 50, 'merchantId': 2, 'loc_address': '68269', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17153, 'gender': 'female', 'income': 'medium', 'age': 55, 'merchantId': 2, 'loc_address': '93683', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15949, 'gender': 'male', 'income': 'low', 'age': 46, 'merchantId': 2, 'loc_address': '84767', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14431, 'gender': 'female', 'income': 'low', 'age': 45, 'merchantId': 2, 'loc_address': '36460', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15537, 'gender': 'male', 'income': 'medium', 'age': 20, 'merchantId': 2, 'loc_address': '63594', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13017, 'gender': 'female', 'income': 'high', 'age': 53, 'merchantId': 2, 'loc_address': '29314', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14147, 'gender': 'female', 'income': 'high', 'age': 51, 'merchantId': 2, 'loc_address': '38007', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13216, 'gender': 'female', 'income': 'medium', 'age': 36, 'merchantId': 2, 'loc_address': '70000', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14416, 'gender': 'female', 'income': 'low', 'age': 20, 'merchantId': 2, 'loc_address': '85566', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14764, 'gender': 'male', 'income': 'medium', 'age': 28, 'merchantId': 2, 'loc_address': '89727', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14682, 'gender': 'female', 'income': 'medium', 'age': 43, 'merchantId': 2, 'loc_address': '67615', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14824, 'gender': 'male', 'income': 'high', 'age': 38, 'merchantId': 2, 'loc_address': '63193', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 18146, 'gender': 'male', 'income': 'high', 'age': 29, 'merchantId': 2, 'loc_address': '19341', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15836, 'gender': 'male', 'income': 'medium', 'age': 30, 'merchantId': 2, 'loc_address': '12976', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14768, 'gender': 'female', 'income': 'medium', 'age': 20, 'merchantId': 2, 'loc_address': '2338', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13103, 'gender': 'female', 'income': 'high', 'age': 46, 'merchantId': 2, 'loc_address': '58306', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14373, 'gender': 'male', 'income': 'medium', 'age': 32, 'merchantId': 2, 'loc_address': '16831', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16789, 'gender': 'male', 'income': 'high', 'age': 34, 'merchantId': 2, 'loc_address': '88368', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
